,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
4046,"('positive_0.01_54', 'positive_0.01_86')",positive_0.01_54,positive_0.01_86,0.7099198396793587,0.7478182365332531,7,0.040663729512874336,0.007101166528474034,5.726345009629361,1.977258142338389,0.9838179207762869,0.9593362704871257
4047,"('positive_0.01_54', 'positive_0.01_87')",positive_0.01_54,positive_0.01_87,0.7049098196392786,0.7402949142341257,7,0.042048464315588396,0.006679359221852366,6.295284161094607,2.1737079838757163,0.9834861872823749,0.9579515356844116
4048,"('positive_0.01_54', 'positive_0.01_88')",positive_0.01_54,positive_0.01_88,0.694689378757515,0.7393921155582305,7,0.04221544211794437,0.008495083350507082,4.969397047225496,1.7158904602527498,0.9828024305457652,0.9577845578820556
4049,"('positive_0.01_54', 'positive_0.01_89')",positive_0.01_54,positive_0.01_89,0.693186372745491,0.7261510683117665,7,0.04468474793870225,0.006319457098493242,7.070978921489396,2.4415487755815404,0.9827010709601686,0.9553152520612977
4050,"('positive_0.01_54', 'positive_0.01_90')",positive_0.01_54,positive_0.01_90,0.7225450901803607,0.7547396930484502,7,0.03940027971870519,0.005963626379736464,6.606765281705376,2.281259760947596,0.984644101335578,0.9605997202812948
4051,"('positive_0.01_54', 'positive_0.01_91')",positive_0.01_54,positive_0.01_91,0.7154308617234469,0.7544387601564851,7,0.03945500539139657,0.007257374843788411,5.436539553302269,1.877190787463115,0.9841802621880034,0.9605449946086034
4052,"('positive_0.01_54', 'positive_0.01_92')",positive_0.01_54,positive_0.01_92,0.7054108216432866,0.7354799879626843,7,0.04294103814634975,0.005690229136963598,7.546451489520123,2.605725402210984,0.9835194615060295,0.9570589618536502
4053,"('positive_0.01_54', 'positive_0.01_93')",positive_0.01_54,positive_0.01_93,0.7222444889779559,0.753836894372555,7,0.03956451289234275,0.005856140220488193,6.7560733525339804,2.3328145656731683,0.984624590682765,0.9604354871076572
4054,"('positive_0.01_54', 'positive_0.01_94')",positive_0.01_54,positive_0.01_94,0.7025050100200401,0.7354799879626843,7,0.04294103814634975,0.006251075834927011,6.869383651758424,2.3719396465712945,0.9833261568310944,0.9570589618536502
4055,"('positive_0.01_54', 'positive_0.01_95')",positive_0.01_54,positive_0.01_95,0.7004008016032064,0.7339753235028589,7,0.04322099464593154,0.006378492336340469,6.776051826493017,2.3397129625110415,0.983185701625767,0.9567790053540685
4056,"('positive_0.01_54', 'positive_0.01_96')",positive_0.01_54,positive_0.01_96,0.7200400801603206,0.7589527535359615,7,0.03863607753004317,0.007201340052865879,5.365123330715007,1.8525313742827603,0.9844812758005091,0.9613639224699568
4057,"('positive_0.01_54', 'positive_0.01_97')",positive_0.01_54,positive_0.01_97,0.7170340681362726,0.7511284983448691,7,0.04005822596767372,0.006349272837997355,6.309104521063332,2.178480036420971,0.9842851715201505,0.9599417740323263
4058,"('positive_0.01_54', 'positive_0.01_98')",positive_0.01_54,positive_0.01_98,0.7286573146292585,0.7634667469154378,7,0.0378213139699215,0.006393102605257384,5.915956039688624,2.042729215497866,0.9850391503329946,0.9621786860300785
4059,"('positive_0.01_54', 'positive_0.01_99')",positive_0.01_54,positive_0.01_99,0.7002004008016032,0.7366837195305447,7,0.04271742619055252,0.006920912910081678,6.172224205902974,2.1312164298409373,0.9831723039871716,0.9572825738094475
4060,"('positive_0.01_55', 'positive_0.01_56')",positive_0.01_55,positive_0.01_56,0.7295591182364729,0.7526331628046945,7,0.03978375290542624,0.0042617670974258726,9.335036851135252,3.2233086885085847,0.9850971689026512,0.9602162470945738
4061,"('positive_0.01_55', 'positive_0.01_57')",positive_0.01_55,positive_0.01_57,0.7293587174348697,0.7592536864279266,7,0.038581630911999065,0.0055014061916119905,7.013048949344004,2.42154604977349,0.985084281792087,0.9614183690880009
4062,"('positive_0.01_55', 'positive_0.01_58')",positive_0.01_55,positive_0.01_58,0.737875751503006,0.7532350285886248,7,0.03967409535992472,0.002822200675638098,14.057857650733654,4.854058471329558,0.9856290326041828,0.9603259046400753
4063,"('positive_0.01_55', 'positive_0.01_59')",positive_0.01_55,positive_0.01_59,0.7082164328657314,0.7363827866385796,7,0.04277329980211231,0.0053183361954843855,8.04260923527731,2.7770444444679496,0.983705382252733,0.9572267001978877
4064,"('positive_0.01_55', 'positive_0.01_60')",positive_0.01_55,positive_0.01_60,0.7218436873747495,0.7493229009930785,7,0.04038821642070278,0.005108130877434114,7.906652626917491,2.7300997859759946,0.9845985644452966,0.9596117835792972
4065,"('positive_0.01_55', 'positive_0.01_61')",positive_0.01_55,positive_0.01_61,0.7205410821643287,0.7502256996689738,7,0.04022313610121819,0.005519466347630675,7.287504546247422,2.516313228973325,0.9845138840212954,0.9597768638987818
4066,"('positive_0.01_55', 'positive_0.01_62')",positive_0.01_55,positive_0.01_62,0.7182364729458918,0.7490219681011134,7,0.040443281078774596,0.005735939865480266,7.050855139219335,2.4346002050219226,0.9843637070185368,0.9595567189212254
4067,"('positive_0.01_55', 'positive_0.01_63')",positive_0.01_55,positive_0.01_63,0.7087174348697395,0.7408967800180559,7,0.041937242721795887,0.006058223426448017,6.922366471119737,2.3902341626736314,0.9837385085550523,0.9580627572782041
4068,"('positive_0.01_55', 'positive_0.01_64')",positive_0.01_55,positive_0.01_64,0.7118236472945891,0.7390911826662654,7,0.04227114022045875,0.005129370145178669,8.241000166500235,2.845547142692906,0.983943395195771,0.9577288597795413
4069,"('positive_0.01_55', 'positive_0.01_65')",positive_0.01_55,positive_0.01_65,0.7051102204408818,0.7273547998796268,7,0.04445867790000402,0.004230516079347102,10.509043593297333,3.628683213829124,0.983499499673751,0.955541322099996
4070,"('positive_0.01_55', 'positive_0.01_66')",positive_0.01_55,positive_0.01_66,0.7299599198396793,0.7523322299127294,7,0.039838609867242414,0.004131902426275813,9.641711191895194,3.3292007254526004,0.9851229330128272,0.9601613901327576
4071,"('positive_0.01_55', 'positive_0.01_67')",positive_0.01_55,positive_0.01_67,0.7035070140280562,0.7384893168823352,7,0.042382594766212756,0.0066158995592685566,6.406172643119526,2.211996831929164,0.9833928994937335,0.9576174052337872
4072,"('positive_0.01_55', 'positive_0.01_68')",positive_0.01_55,positive_0.01_68,0.7080160320641282,0.7369846524225098,7,0.04266157213915833,0.0054685481264888924,7.801261167020103,2.693709012827569,0.9836921254823593,0.9573384278608417
4073,"('positive_0.01_55', 'positive_0.01_69')",positive_0.01_55,positive_0.01_69,0.7240480961923847,0.7490219681011134,7,0.040443281078774596,0.00463719311956734,8.721500277423866,3.0114597370477028,0.9847415387902916,0.9595567189212254
4074,"('positive_0.01_55', 'positive_0.01_70')",positive_0.01_55,positive_0.01_70,0.7181362725450902,0.734276256394824,7,0.04316496401706771,0.00303326756598854,14.230516457258288,4.913676086138512,0.9843571671780618,0.9568350359829323
4075,"('positive_0.01_55', 'positive_0.01_71')",positive_0.01_55,positive_0.01_71,0.7356713426853707,0.7547396930484502,7,0.03940027971870519,0.0035051903364694548,11.240553561034426,3.8812673730926046,0.9854886149563076,0.9605997202812948
4076,"('positive_0.01_55', 'positive_0.01_72')",positive_0.01_55,positive_0.01_72,0.7435871743486974,0.7637676798074029,7,0.037767143341713605,0.0036738736638505243,10.279924351598554,3.5495702918075724,0.985990991787116,0.9622328566582864
4077,"('positive_0.01_55', 'positive_0.01_73')",positive_0.01_55,positive_0.01_73,0.7127254509018036,0.7402949142341257,7,0.042048464315588396,0.005179733789397845,8.117881347812785,2.8030352635945492,0.9840027189342456,0.9579515356844116
4078,"('positive_0.01_55', 'positive_0.01_74')",positive_0.01_55,positive_0.01_74,0.7409819639278558,0.7649714113752634,7,0.03755064361137639,0.004370863833809802,8.59112638579864,2.966442743078454,0.9858262172192701,0.9624493563886236
4079,"('positive_0.01_55', 'positive_0.01_75')",positive_0.01_55,positive_0.01_75,0.707815631262525,0.7360818537466145,7,0.04282919298868548,0.005339420882831902,8.021318028401966,2.7696927721387956,0.9836788651379134,0.9571708070113145
4080,"('positive_0.01_55', 'positive_0.01_76')",positive_0.01_55,positive_0.01_76,0.7058116232464929,0.7291603972314173,7,0.04412017339447827,0.0044338911981126605,9.950666676994365,3.435880422101193,0.9835460646839546,0.9558798266055217
4081,"('positive_0.01_55', 'positive_0.01_77')",positive_0.01_55,positive_0.01_77,0.7231462925851704,0.7372855853144749,7,0.04260573763309938,0.002644735117745989,16.109642643309662,5.5625223476898835,0.9846830994605347,0.9573942623669006
4082,"('positive_0.01_55', 'positive_0.01_78')",positive_0.01_55,positive_0.01_78,0.7041082164328657,0.7303641287992778,7,0.043894902661210766,0.004987533302144076,8.800924224875033,3.0388841493963117,0.9834329016479897,0.9561050973387892
4083,"('positive_0.01_55', 'positive_0.01_79')",positive_0.01_55,positive_0.01_79,0.7370741482965932,0.7634667469154378,7,0.0378213139699215,0.004823651236715909,7.840806085240819,2.7073635361593857,0.9855780179239507,0.9621786860300785
4084,"('positive_0.01_55', 'positive_0.01_80')",positive_0.01_55,positive_0.01_80,0.7293587174348697,0.7502256996689738,7,0.04022313610121819,0.0038599010023928626,10.420768842590192,3.598202694526658,0.985084281792087,0.9597768638987818
4085,"('positive_0.01_55', 'positive_0.01_81')",positive_0.01_55,positive_0.01_81,0.7036072144288578,0.7294613301233824,7,0.044063825844378623,0.004915319518595029,8.964590333890158,3.0953966623746285,0.9833995687798093,0.9559361741556214
4086,"('positive_0.01_55', 'positive_0.01_82')",positive_0.01_55,positive_0.01_82,0.7003006012024048,0.7360818537466145,7,0.04282919298868548,0.006789718861545113,6.307947922741972,2.178080672875031,0.9831790032628885,0.9571708070113145
4087,"('positive_0.01_55', 'positive_0.01_83')",positive_0.01_55,positive_0.01_83,0.7376753507014028,0.7619620824556124,7,0.038092441954500234,0.004441008390547285,8.577430755496936,2.9617137586245024,0.9856162838842085,0.9619075580454998
4088,"('positive_0.01_55', 'positive_0.01_84')",positive_0.01_55,positive_0.01_84,0.7418837675350701,0.7643695455913332,7,0.03765885694677773,0.00409616325183737,9.193690444316523,3.1745029785308176,0.9858833169203116,0.9623411430532223
4089,"('positive_0.01_55', 'positive_0.01_85')",positive_0.01_55,positive_0.01_85,0.7401803607214429,0.764068612699368,7,0.03771299100512471,0.0043566509692246624,8.65641780154731,2.988987312641896,0.9857754063407727,0.9622870089948753
4090,"('positive_0.01_55', 'positive_0.01_86')",positive_0.01_55,positive_0.01_86,0.7275551102204408,0.7532350285886248,7,0.03967409535992472,0.004746993845715974,8.357730523651185,2.885853140453548,0.9849681458067231,0.9603259046400753
4091,"('positive_0.01_55', 'positive_0.01_87')",positive_0.01_55,positive_0.01_87,0.7185370741482966,0.7451098405055673,7,0.041160852711321416,0.004961349953007899,8.296301027176481,2.8646420587111616,0.9843833213277335,0.9588391472886786
4092,"('positive_0.01_55', 'positive_0.01_88')",positive_0.01_55,positive_0.01_88,0.7006012024048096,0.730965994583208,7,0.043782386609395596,0.0057782577817631076,7.577091272663223,2.616305058273848,0.9831990956140282,0.9562176133906044
4093,"('positive_0.01_55', 'positive_0.01_89')",positive_0.01_55,positive_0.01_89,0.7032064128256513,0.7228408065001505,7,0.04530810098623206,0.0037484544031827216,12.08714208922004,4.173587178788982,0.9833728862061004,0.9546918990137679
4094,"('positive_0.01_55', 'positive_0.01_90')",positive_0.01_55,positive_0.01_90,0.7330661322645291,0.7553415588323804,7,0.039290884459610376,0.004099511999363203,9.5842833160907,3.3093713692331113,0.9853221492737035,0.9607091155403896
4095,"('positive_0.01_55', 'positive_0.01_91')",positive_0.01_55,positive_0.01_91,0.7251503006012024,0.7490219681011134,7,0.040443281078774596,0.004429663399759254,9.130102544805691,3.152546618610037,0.9848128705717863,0.9595567189212254
4096,"('positive_0.01_55', 'positive_0.01_92')",positive_0.01_55,positive_0.01_92,0.7147294589178357,0.7330725248269636,7,0.043389204759091804,0.0034567452805811527,12.552039921147198,4.334112439140513,0.9841342939329396,0.9566107952409082
4097,"('positive_0.01_55', 'positive_0.01_93')",positive_0.01_55,positive_0.01_93,0.7353707414829659,0.7580499548600662,7,0.03879952848503987,0.004161819426103941,9.322732322714392,3.219060039681651,0.9854694360557035,0.9612004715149601
4098,"('positive_0.01_55', 'positive_0.01_94')",positive_0.01_55,positive_0.01_94,0.742184368737475,0.7628648811315076,7,0.037929710154778085,0.003769852841878585,10.061323809095168,3.474089386996986,0.9859023354652087,0.9620702898452219
4099,"('positive_0.01_55', 'positive_0.01_95')",positive_0.01_55,positive_0.01_95,0.7120240480961924,0.7369846524225098,7,0.04266157213915833,0.0047006304492723805,9.075712843106396,3.1337663180232846,0.9839565844320071,0.9573384278608417
4100,"('positive_0.01_55', 'positive_0.01_96')",positive_0.01_55,positive_0.01_96,0.7295591182364729,0.7562443575082757,7,0.039126931579335555,0.004918588423516557,7.954910679711165,2.7467628804383843,0.9850971689026512,0.9608730684206644
4101,"('positive_0.01_55', 'positive_0.01_97')",positive_0.01_55,positive_0.01_97,0.7214428857715431,0.747517303641288,7,0.040718889142771664,0.004853188374084438,8.39013160095055,2.8970409563820283,0.9845725244413375,0.9592811108572283
4102,"('positive_0.01_55', 'positive_0.01_98')",positive_0.01_55,positive_0.01_98,0.7463927855711423,0.7700872705386699,7,0.03663376502208271,0.004291411761188746,8.536529948814547,2.947591058559283,0.9861678275768435,0.9633662349779173
4103,"('positive_0.01_55', 'positive_0.01_99')",positive_0.01_55,positive_0.01_99,0.7260521042084168,0.7433042431537767,7,0.04149312934570659,0.003210219098741085,12.925326299995685,4.46300504528999,0.9848711561759836,0.9585068706542934
4104,"('positive_0.01_56', 'positive_0.01_57')",positive_0.01_56,positive_0.01_57,0.7371743486973948,0.7676798074029492,7,0.03706458485809594,0.00556178912538885,6.6641478169139665,2.30107346144563,0.9855843976478056,0.9629354151419041
4105,"('positive_0.01_56', 'positive_0.01_58')",positive_0.01_56,positive_0.01_58,0.7428857715430862,0.7700872705386699,7,0.03663376502208271,0.004936472670011294,7.421040785788225,2.5624221547340507,0.9859466835561002,0.9633662349779173
4106,"('positive_0.01_56', 'positive_0.01_59')",positive_0.01_56,positive_0.01_59,0.7172344689378758,0.7469154378573578,7,0.040829265527728587,0.005540164193058028,7.369685104078456,2.5446894753992875,0.9842982694758899,0.9591707344722714
4107,"('positive_0.01_56', 'positive_0.01_60')",positive_0.01_56,positive_0.01_60,0.7283567134268537,0.7598555522118567,7,0.0384727931445944,0.005797962104130638,6.635571680812686,2.2912063651236627,0.9850197956121183,0.9615272068554056
4108,"('positive_0.01_56', 'positive_0.01_61')",positive_0.01_56,positive_0.01_61,0.7281563126252505,0.7625639482395425,7,0.037983935738256314,0.0063243896993815385,6.005944849029585,2.0738015846425024,0.9850068882380044,0.9620160642617437
4109,"('positive_0.01_56', 'positive_0.01_62')",positive_0.01_56,positive_0.01_62,0.7220440881763527,0.7589527535359615,7,0.03863607753004317,0.006822418173586087,5.663106034694261,1.9554222631007088,0.9846115792839095,0.9613639224699568
4110,"('positive_0.01_56', 'positive_0.01_63')",positive_0.01_56,positive_0.01_63,0.7122244488977956,0.750827565452904,7,0.04011317712610374,0.007210726925559019,5.562986580994942,1.9208518687740384,0.9839697701333445,0.9598868228738963
4111,"('positive_0.01_56', 'positive_0.01_64')",positive_0.01_56,positive_0.01_64,0.7233466933867736,0.7586518206439964,7,0.038690542655804516,0.006522136941820245,5.932188023793086,2.04833398130972,0.9846960919739866,0.9613094573441955
4112,"('positive_0.01_56', 'positive_0.01_65')",positive_0.01_56,positive_0.01_65,0.7101202404809619,0.741197712910021,7,0.0418816609633591,0.0058448392750758416,7.165579580939914,2.4742135772752167,0.9838311436912064,0.9581183390366409
4113,"('positive_0.01_56', 'positive_0.01_66')",positive_0.01_56,positive_0.01_66,0.7231462925851704,0.7493229009930785,7,0.04038821642070278,0.004862256330142589,8.306476186852612,2.868155454653144,0.9846830994605347,0.9596117835792972
4114,"('positive_0.01_56', 'positive_0.01_67')",positive_0.01_56,positive_0.01_67,0.7215430861723446,0.753836894372555,7,0.03956451289234275,0.005988628689668651,6.606606444075904,2.2812049156674647,0.984579035733752,0.9604354871076572
4115,"('positive_0.01_56', 'positive_0.01_68')",positive_0.01_56,positive_0.01_68,0.7064128256513026,0.7436051760457418,7,0.041437701896248735,0.007000629088299792,5.91913974781265,2.0438285227873276,0.9835859424865806,0.9585622981037513
4116,"('positive_0.01_56', 'positive_0.01_69')",positive_0.01_56,positive_0.01_69,0.7384769539078156,0.764068612699368,7,0.03771299100512471,0.004671893974027008,8.07231311643347,2.787300941548777,0.9856672589882568,0.9622870089948753
4117,"('positive_0.01_56', 'positive_0.01_70')",positive_0.01_56,positive_0.01_70,0.7161322645290581,0.7396930484501956,7,0.04215976344274208,0.00441915918436564,9.540222853229041,3.294157666810028,0.9842261875422155,0.9578402365572579
4118,"('positive_0.01_56', 'positive_0.01_71')",positive_0.01_56,positive_0.01_71,0.7526052104208417,0.773999398134216,7,0.03593613872333912,0.003852708821181605,9.327499271620972,3.2207060265238336,0.9865571503655762,0.9640638612766609
4119,"('positive_0.01_56', 'positive_0.01_72')",positive_0.01_56,positive_0.01_72,0.7536072144288577,0.7815227204333434,7,0.034603001893066754,0.005003320266766198,6.916007780455708,2.3880385609645267,0.9866196575597,0.9653969981069332
4120,"('positive_0.01_56', 'positive_0.01_73')",positive_0.01_56,positive_0.01_73,0.7297595190380761,0.7604574179957869,7,0.03836402924480775,0.005643982489514698,6.797333144828114,2.347061220411501,0.9851100526422956,0.9616359707551922
4121,"('positive_0.01_56', 'positive_0.01_74')",positive_0.01_56,positive_0.01_74,0.7449899799599199,0.7743003310261811,7,0.035882600439717804,0.005300288314600721,6.769933692261965,2.3376004228886607,0.9860794889628122,0.9641173995602822
4122,"('positive_0.01_56', 'positive_0.01_75')",positive_0.01_56,positive_0.01_75,0.7347695390781563,0.7664760758350888,7,0.03728042920860131,0.005792733174864395,6.435723532091399,2.2222005021122766,0.9854310558445818,0.9627195707913987
4123,"('positive_0.01_56', 'positive_0.01_76')",positive_0.01_56,positive_0.01_76,0.7153306613226453,0.7463135720734276,7,0.040939718174590745,0.005791736587302143,7.068642980819839,2.440742195170976,0.9841736979229211,0.9590602818254093
4124,"('positive_0.01_56', 'positive_0.01_77')",positive_0.01_56,positive_0.01_77,0.7164328657314629,0.7421005115859164,7,0.04171503166684731,0.004806729137780685,8.67846522471361,2.99660010001322,0.9842458567242925,0.9582849683331527
4125,"('positive_0.01_56', 'positive_0.01_78')",positive_0.01_56,positive_0.01_78,0.7028056112224449,0.7381883839903701,7,0.04243835123888928,0.0066956520040777345,6.338195475667463,2.188524895185626,0.9833461891445744,0.9575616487611107
4126,"('positive_0.01_56', 'positive_0.01_79')",positive_0.01_56,positive_0.01_79,0.7518036072144288,0.7905507071922961,7,0.03301768129066951,0.006917336594873147,4.773178352364824,1.648137816735836,0.9865070875182227,0.9669823187093305
4127,"('positive_0.01_56', 'positive_0.01_80')",positive_0.01_56,positive_0.01_80,0.7317635270541082,0.7577490219681011,7,0.03885404921583313,0.004779364616691595,8.12954280159712,2.807061864228602,0.9852387050349822,0.9611459507841669
4128,"('positive_0.01_56', 'positive_0.01_81')",positive_0.01_56,positive_0.01_81,0.7074148296593187,0.744207041829672,7,0.04132690465307387,0.006918724463289672,5.973197064336338,2.0624940536049237,0.983652333718899,0.9586730953469261
4129,"('positive_0.01_56', 'positive_0.01_82')",positive_0.01_56,positive_0.01_82,0.7074148296593187,0.7505266325609389,7,0.0401681471659312,0.008077481950432341,4.9728550818713035,1.7170844901528717,0.983652333718899,0.9598318528340688
4130,"('positive_0.01_56', 'positive_0.01_83')",positive_0.01_56,positive_0.01_83,0.7466933867735471,0.7764068612699369,7,0.03550833103730655,0.00536167577151081,6.622618104955092,2.2867336057468255,0.9861867367065363,0.9644916689626934
4131,"('positive_0.01_56', 'positive_0.01_84')",positive_0.01_56,positive_0.01_84,0.7464929859719439,0.7700872705386699,7,0.03663376502208271,0.004273019653939225,8.573273232738504,2.9602782014388556,0.9861741314258138,0.9633662349779173
4132,"('positive_0.01_56', 'positive_0.01_85')",positive_0.01_56,positive_0.01_85,0.7410821643286574,0.777008727053867,7,0.035401556796606615,0.006501443491765069,5.445184110489821,1.8801756794067992,0.9858325648978298,0.9645984432033934
4133,"('positive_0.01_56', 'positive_0.01_86')",positive_0.01_56,positive_0.01_86,0.7468937875751503,0.7779115257297623,7,0.03524152828097471,0.005591709120181809,6.302460933416519,2.176186062211085,0.986199338765709,0.9647584717190253
4134,"('positive_0.01_56', 'positive_0.01_87')",positive_0.01_56,positive_0.01_87,0.7323647294589178,0.7619620824556124,7,0.038092441954500234,0.005428763977342821,7.016779899343694,2.42283431502002,0.9852772353241939,0.9619075580454998
4135,"('positive_0.01_56', 'positive_0.01_88')",positive_0.01_56,positive_0.01_88,0.7026052104208417,0.7402949142341257,7,0.042048464315588396,0.007124277051841821,5.9021377200256016,2.037957867452786,0.9833328351758386,0.9579515356844116
4136,"('positive_0.01_56', 'positive_0.01_89')",positive_0.01_56,positive_0.01_89,0.7119238476953907,0.7402949142341257,7,0.042048464315588396,0.0053328910060890244,7.884740990876809,2.7225338847422167,0.9839499902558727,0.9579515356844116
4137,"('positive_0.01_56', 'positive_0.01_90')",positive_0.01_56,positive_0.01_90,0.7454909819639278,0.7758049954860066,7,0.03561517624793131,0.005475624805021506,6.504312752632333,2.245883775572599,0.9861110566397983,0.9643848237520687
4138,"('positive_0.01_56', 'positive_0.01_91')",positive_0.01_56,positive_0.01_91,0.7352705410821643,0.7655732771591935,7,0.03744250322879339,0.005537474985125468,6.761656410073159,2.334742347872795,0.9854630414295779,0.9625574967712066
4139,"('positive_0.01_56', 'positive_0.01_92')",positive_0.01_56,positive_0.01_92,0.725250501002004,0.7478182365332531,7,0.040663729512874336,0.004190362037291173,9.704108893455203,3.350746120161662,0.9848193501580149,0.9593362704871257
4140,"('positive_0.01_56', 'positive_0.01_93')",positive_0.01_56,positive_0.01_93,0.7454909819639278,0.7706891363226,7,0.03652624046346009,0.004564560589492728,8.002137280758355,2.763069823400867,0.9861110566397983,0.9634737595365399
4141,"('positive_0.01_56', 'positive_0.01_94')",positive_0.01_56,positive_0.01_94,0.737875751503006,0.7628648811315076,7,0.037929710154778085,0.004566585880784735,8.305922880894148,2.8679644028199522,0.9856290326041828,0.9620702898452219
4142,"('positive_0.01_56', 'positive_0.01_95')",positive_0.01_56,positive_0.01_95,0.7148296593186373,0.7451098405055673,7,0.041160852711321416,0.005666009050795062,7.264522937100792,2.508377875142426,0.9841408634562172,0.9588391472886786
4143,"('positive_0.01_56', 'positive_0.01_96')",positive_0.01_56,positive_0.01_96,0.742184368737475,0.7721938007824255,7,0.036257743623980265,0.005441819372676404,6.662798071915409,2.3006074059976975,0.9859023354652087,0.9637422563760197
4144,"('positive_0.01_56', 'positive_0.01_97')",positive_0.01_56,positive_0.01_97,0.7283567134268537,0.7631658140234727,7,0.03787550290314057,0.006395252345584468,5.922440719527087,2.0449683201954514,0.9850197956121183,0.9621244970968594
4145,"('positive_0.01_56', 'positive_0.01_98')",positive_0.01_56,positive_0.01_98,0.7518036072144288,0.7818236533253085,7,0.03454990558849147,0.005385112297051187,6.41581896210605,2.2153276236868424,0.9865070875182227,0.9654500944115085
4146,"('positive_0.01_56', 'positive_0.01_99')",positive_0.01_56,positive_0.01_99,0.7274549098196392,0.7586518206439964,7,0.038690542655804516,0.005749348275640553,6.729552777265677,2.323657236993081,0.9849616857707335,0.9613094573441955
4147,"('positive_0.01_57', 'positive_0.01_58')",positive_0.01_57,positive_0.01_58,0.7446893787575151,0.7694854047547397,7,0.03674136163603814,0.004496805221362532,8.170547717186983,2.8212205122125456,0.9860605386504778,0.9632586383639619
4148,"('positive_0.01_57', 'positive_0.01_59')",positive_0.01_57,positive_0.01_59,0.7038076152304609,0.7366837195305447,7,0.04271742619055252,0.006223028331862612,6.864411330386276,2.3702227463665615,0.9834129046387671,0.9572825738094475
4149,"('positive_0.01_57', 'positive_0.01_60')",positive_0.01_57,positive_0.01_60,0.7160320641282565,0.7568462232922059,7,0.03901772283715599,0.0075802583011038704,5.1472814365011885,1.7773124242627423,0.9842196294008004,0.960982277162844
4150,"('positive_0.01_57', 'positive_0.01_61')",positive_0.01_57,positive_0.01_61,0.7226452905811623,0.7613602166716822,7,0.0382010216595543,0.007143973264255976,5.347307478135254,1.846379712181231,0.9846506031686543,0.9617989783404457
4151,"('positive_0.01_57', 'positive_0.01_62')",positive_0.01_57,positive_0.01_62,0.7101202404809619,0.7517303641287992,7,0.03994838023883651,0.007778119999598432,5.13599433293636,1.773415083569954,0.9838311436912064,0.9600516197611635
4152,"('positive_0.01_57', 'positive_0.01_63')",positive_0.01_57,positive_0.01_63,0.701002004008016,0.747517303641288,7,0.040718889142771664,0.00876409862766725,4.646101199069899,1.6042591584232386,0.9832258726476998,0.9592811108572283
4153,"('positive_0.01_57', 'positive_0.01_64')",positive_0.01_57,positive_0.01_64,0.7171342685370742,0.7478182365332531,7,0.040663729512874336,0.0057247336105386015,7.103165366160778,2.4526624806922865,0.984291720933756,0.9593362704871257
4154,"('positive_0.01_57', 'positive_0.01_65')",positive_0.01_57,positive_0.01_65,0.7144288577154309,0.7505266325609389,7,0.0401681471659312,0.006735081472178939,5.964018005106028,2.059324602659929,0.9841145800989136,0.9598318528340688
4155,"('positive_0.01_57', 'positive_0.01_66')",positive_0.01_57,positive_0.01_66,0.7224448897795591,0.7544387601564851,7,0.03945500539139657,0.0059278141297064435,6.655911357556424,2.2982294822055813,0.984637598643726,0.9605449946086034
4156,"('positive_0.01_57', 'positive_0.01_67')",positive_0.01_57,positive_0.01_67,0.7116232464929859,0.7505266325609389,7,0.0401681471659312,0.007270680222183024,5.524675262622223,1.9076232969592428,0.9839302024226934,0.9598318528340688
4157,"('positive_0.01_57', 'positive_0.01_68')",positive_0.01_57,positive_0.01_68,0.7046092184368737,0.7457117062894975,7,0.041050247197614964,0.007735538330478575,5.30670852419851,1.8323612392972433,0.9834662119355249,0.958949752802385
4158,"('positive_0.01_57', 'positive_0.01_69')",positive_0.01_57,positive_0.01_69,0.7187374749498998,0.747517303641288,7,0.040718889142771664,0.005365312692786839,7.5892853733416885,2.6205155773421973,0.9843963931927061,0.9592811108572283
4159,"('positive_0.01_57', 'positive_0.01_70')",positive_0.01_57,positive_0.01_70,0.7109218436873748,0.7384893168823352,7,0.042382594766212756,0.0051904150769265245,8.165550180104166,2.8194949052377614,0.9838839998361995,0.9576174052337872
4160,"('positive_0.01_57', 'positive_0.01_71')",positive_0.01_57,positive_0.01_71,0.7476953907815631,0.7724947336743906,7,0.03620409807606384,0.0044821462056415795,8.077402301266865,2.7890581937109804,0.986249714820627,0.9637959019239362
4161,"('positive_0.01_57', 'positive_0.01_72')",positive_0.01_57,positive_0.01_72,0.7397795591182365,0.7706891363226,7,0.03652624046346009,0.0056175203480339775,6.502199938847317,2.2451542389741856,0.985749981245687,0.9634737595365399
4162,"('positive_0.01_57', 'positive_0.01_73')",positive_0.01_57,positive_0.01_73,0.731563126252505,0.7646704784832983,7,0.037604741153310584,0.006066092872582973,6.19917003303286,2.140520594365606,0.985225854905388,0.9623952588466894
4163,"('positive_0.01_57', 'positive_0.01_74')",positive_0.01_57,positive_0.01_74,0.7418837675350701,0.7715919349984953,7,0.0363650885008131,0.005389931697801997,6.746855162495419,2.3296316031934854,0.9858833169203116,0.9636349114991869
4164,"('positive_0.01_57', 'positive_0.01_75')",positive_0.01_57,positive_0.01_75,0.7230460921843688,0.7547396930484502,7,0.03940027971870519,0.005869092975301693,6.713180364412249,2.318003982330687,0.9846766019178513,0.9605997202812948
