,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
4643,"('negative_0.01_70', 'negative_0.01_99')",negative_0.01_70,negative_0.01_99,0.7966933867735471,0.8763165814023472,7,0.018684364773504103,0.013263505842639134,1.4087048322803273,0.4864137761685435,0.989235245665075,0.9813156352264959
4644,"('negative_0.01_71', 'negative_0.01_72')",negative_0.01_71,negative_0.01_72,0.7603206412825652,0.8537466145049654,7,0.02233547621377041,0.016053263637375137,1.3913355388850062,0.4804163071486344,0.9870364253088674,0.9776645237862296
4645,"('negative_0.01_71', 'negative_0.01_73')",negative_0.01_71,negative_0.01_73,0.7819639278557114,0.8730063195907313,7,0.01921478021282297,0.015310381460669764,1.2550164254354512,0.4333464787378015,0.9883565694654769,0.980785219787177
4646,"('negative_0.01_71', 'negative_0.01_74')",negative_0.01_71,negative_0.01_74,0.7546092184368738,0.8537466145049654,7,0.02233547621377041,0.017088528460961316,1.3070450311035107,0.4513115129819297,0.986682085651296,0.9776645237862296
4647,"('negative_0.01_71', 'negative_0.01_75')",negative_0.01_71,negative_0.01_75,0.779559118236473,0.8772193800782425,7,0.01854000410266099,0.016409884714698397,1.1298070903602775,0.390112762142338,0.9882116171520637,0.981459995897339
4648,"('negative_0.01_71', 'negative_0.01_76')",negative_0.01_71,negative_0.01_76,0.7769539078156312,0.8730063195907313,7,0.01921478021282297,0.016196498877745658,1.1863539372218581,0.40963790657436355,0.988054104118821,0.980785219787177
4649,"('negative_0.01_71', 'negative_0.01_77')",negative_0.01_71,negative_0.01_77,0.7846693386773547,0.865783930183569,7,0.020378060559136935,0.013670619255335303,1.4906464863458093,0.5147075311597638,0.988519134214704,0.9796219394408631
4650,"('negative_0.01_71', 'negative_0.01_78')",negative_0.01_71,negative_0.01_78,0.7511022044088176,0.8504363526933494,7,0.022877911551583252,0.017185115007344876,1.3312632206304869,0.45967384748227574,0.9864632408068588,0.9771220884484167
4651,"('negative_0.01_71', 'negative_0.01_79')",negative_0.01_71,negative_0.01_79,0.748997995991984,0.8546494131808606,7,0.022187852203360392,0.018259816103955773,1.2151191489028006,0.4195702890830298,0.9863314663096258,0.9778121477966396
4652,"('negative_0.01_71', 'negative_0.01_80')",negative_0.01_71,negative_0.01_80,0.7933867735470942,0.8757147156184171,7,0.018780676057539636,0.013742193035251482,1.3666433013539712,0.47189028791146087,0.9890393466363104,0.9812193239424604
4653,"('negative_0.01_71', 'negative_0.01_81')",negative_0.01_71,negative_0.01_81,0.7740480961923848,0.842913030394222,7,0.024117481732829793,0.01180999202029609,2.0421251505828826,0.7051284152236859,0.987877821989272,0.9758825182671702
4654,"('negative_0.01_71', 'negative_0.01_82')",negative_0.01_71,negative_0.01_82,0.781062124248497,0.8564550105326513,7,0.021893004730235255,0.01279129824999825,1.7115545507851988,0.5909852036343511,0.9883022621641719,0.9781069952697647
4655,"('negative_0.01_71', 'negative_0.01_83')",negative_0.01_71,negative_0.01_83,0.7599198396793587,0.8531447487210352,7,0.02243396657426766,0.01602720558193782,1.3997428597003878,0.4833192833943043,0.9870116422107649,0.9775660334257323
4656,"('negative_0.01_71', 'negative_0.01_84')",negative_0.01_71,negative_0.01_84,0.7640280561122245,0.865783930183569,7,0.020378060559136935,0.01734222746545222,1.1750543925071018,0.405736270058506,0.9872650809368543,0.9796219394408631
4657,"('negative_0.01_71', 'negative_0.01_85')",negative_0.01_71,negative_0.01_85,0.7812625250501002,0.8751128498344869,7,0.01887704409543023,0.015771880544578454,1.196879727948432,0.4132723724306245,0.9883143356121464,0.9811229559045698
4658,"('negative_0.01_71', 'negative_0.01_86')",negative_0.01_71,negative_0.01_86,0.7818637274549098,0.8660848630755341,7,0.020329424775744065,0.014213411494354844,1.4302987557785352,0.4938699739683731,0.9883505382672954,0.9796705752242559
4659,"('negative_0.01_71', 'negative_0.01_87')",negative_0.01_71,negative_0.01_87,0.7842685370741483,0.8775203129702076,7,0.01849191217766477,0.0156272686013742,1.1833105739309213,0.4085870591600042,0.9884950842629205,0.9815080878223352
4660,"('negative_0.01_71', 'negative_0.01_88')",negative_0.01_71,negative_0.01_88,0.7623246492985972,0.849232621125489,7,0.023075609528004692,0.014951458966077746,1.5433684151064606,0.5329119639605268,0.9871601544679884,0.9769243904719953
4661,"('negative_0.01_71', 'negative_0.01_89')",negative_0.01_71,negative_0.01_89,0.7822645290581163,0.8769184471862774,7,0.01858811017095474,0.015884039357838997,1.1702382342550195,0.4040732916485942,0.9883746586448321,0.9814118898290453
4662,"('negative_0.01_71', 'negative_0.01_90')",negative_0.01_71,negative_0.01_90,0.7675350701402806,0.8540475473969305,7,0.022286253349320773,0.014804269387284963,1.5053936649154676,0.5197996062712601,0.987480406302771,0.9777137466506792
4663,"('negative_0.01_71', 'negative_0.01_91')",negative_0.01_71,negative_0.01_91,0.78687374749499,0.888654829972916,7,0.016722372101533822,0.016939103247074594,0.9872052763136561,0.3408735707450741,0.9886512001837247,0.9832776278984662
4664,"('negative_0.01_71', 'negative_0.01_92')",negative_0.01_71,negative_0.01_92,0.7779559118236473,0.8639783328317785,7,0.02067017992336173,0.014563484662581838,1.4193155279979048,0.4900775589947923,0.9881147454975745,0.9793298200766383
4665,"('negative_0.01_71', 'negative_0.01_93')",negative_0.01_71,negative_0.01_93,0.7770541082164328,0.878724044538068,7,0.018299685730661985,0.017093823077077852,1.0705437659057762,0.3696496411423532,0.9880601716073714,0.981700314269338
4666,"('negative_0.01_71', 'negative_0.01_94')",negative_0.01_71,negative_0.01_94,0.7702404809619239,0.86879325910322,7,0.019892353333950896,0.01671403349888323,1.1901587570277414,0.41095167843558783,0.9876458751690137,0.9801076466660491
4667,"('negative_0.01_71', 'negative_0.01_95')",negative_0.01_71,negative_0.01_95,0.7836673346693387,0.8681913933192899,7,0.019989379289015785,0.014235610863478687,1.404181350608447,0.4848518564881185,0.9884589873784568,0.9800106207109842
4668,"('negative_0.01_71', 'negative_0.01_96')",negative_0.01_71,negative_0.01_96,0.7627254509018037,0.86879325910322,7,0.019892353333950896,0.018062478698976703,1.1013080577405947,0.38027228899563137,0.9871848631228027,0.9801076466660491
4669,"('negative_0.01_71', 'negative_0.01_97')",negative_0.01_71,negative_0.01_97,0.776753507014028,0.8654829972916039,7,0.020426710834718254,0.015020114715392774,1.3599570457198136,0.46958158080908363,0.9880419669056872,0.9795732891652817
4670,"('negative_0.01_71', 'negative_0.01_98')",negative_0.01_71,negative_0.01_98,0.7665330661322646,0.8615708696960578,7,0.021060487477757017,0.016209716096950988,1.299250853734474,0.4486202499441906,0.987418980540989,0.978939512522243
4671,"('negative_0.01_71', 'negative_0.01_99')",negative_0.01_71,negative_0.01_99,0.7953907815631263,0.8727053866987662,7,0.019263085237906874,0.012911055298630347,1.4919837915921847,0.5151692912672566,0.9891581659241445,0.9807369147620931
4672,"('negative_0.01_72', 'negative_0.01_73')",negative_0.01_72,negative_0.01_73,0.7992985971943888,0.8708997893469757,7,0.019553215577556404,0.011943064883963683,1.637202490946114,0.5653120708648017,0.9893890457331336,0.9804467844224436
4673,"('negative_0.01_72', 'negative_0.01_74')",negative_0.01_72,negative_0.01_74,0.7600200400801603,0.842612097502257,7,0.02416726149861359,0.0142757995120264,1.692883223685952,0.5845381534700372,0.9870178391521592,0.9758327385013864
4674,"('negative_0.01_72', 'negative_0.01_75')",negative_0.01_72,negative_0.01_75,0.7913827655310621,0.8760156485103822,7,0.01873251332581638,0.01413984015666514,1.324803754375284,0.4574434488201653,0.9889202411710964,0.9812674866741836
4675,"('negative_0.01_72', 'negative_0.01_76')",negative_0.01_72,negative_0.01_76,0.7813627254509018,0.862473668371953,7,0.020914012724612685,0.013717225662113641,1.5246532527620542,0.5264497778595434,0.988320371230124,0.9790859872753873
4676,"('negative_0.01_72', 'negative_0.01_77')",negative_0.01_72,negative_0.01_77,0.7945891783567134,0.8579596749924767,7,0.02164770522646997,0.01066583625922779,2.029630373121561,0.7008140750240367,0.9891106724600751,0.97835229477353
4677,"('negative_0.01_72', 'negative_0.01_78')",negative_0.01_72,negative_0.01_78,0.7628256513026052,0.8405055672585013,7,0.024516147175243308,0.013420630826319835,1.8267507312073237,0.6307614632419907,0.9871910383543433,0.9754838528247567
4678,"('negative_0.01_72', 'negative_0.01_79')",negative_0.01_72,negative_0.01_79,0.7674348697394789,0.8537466145049654,7,0.02233547621377041,0.014773005555951846,1.511911447482787,0.522050141059079,0.9874742671643955,0.9776645237862296
4679,"('negative_0.01_72', 'negative_0.01_80')",negative_0.01_72,negative_0.01_80,0.7975951903807615,0.8705988564550106,7,0.01960162075129046,0.01218978714531449,1.608036343671918,0.5552412487118282,0.9892885382836898,0.9803983792487095
4680,"('negative_0.01_72', 'negative_0.01_81')",negative_0.01_72,negative_0.01_81,0.774749498997996,0.8356906409870599,7,0.025316423218970874,0.01048629994010597,2.414237945087334,0.8336157926983172,0.9879204304813733,0.9746835767810291
4681,"('negative_0.01_72', 'negative_0.01_82')",negative_0.01_72,negative_0.01_82,0.7883767535070141,0.8540475473969305,7,0.022286253349320773,0.011111751696479932,2.00564717049795,0.6925328794992922,0.988741043289042,0.9777137466506792
4682,"('negative_0.01_72', 'negative_0.01_83')",negative_0.01_72,negative_0.01_83,0.7628256513026052,0.8495335540174541,7,0.02302616252691736,0.014910615474645783,1.5442798163544198,0.533226663046145,0.9871910383543433,0.9769738374730826
4683,"('negative_0.01_72', 'negative_0.01_84')",negative_0.01_72,negative_0.01_84,0.7748496993987976,0.8612699368040927,7,0.02110934163097966,0.014675567917918242,1.4384003228390267,0.49666737604755634,0.9879265144095911,0.9788906583690203
4684,"('negative_0.01_72', 'negative_0.01_85')",negative_0.01_72,negative_0.01_85,0.7886773547094188,0.8675895275353596,7,0.020086462914671643,0.013258899741744545,1.5149419111625892,0.5230965343476205,0.9887589923333587,0.9799135370853284
4685,"('negative_0.01_72', 'negative_0.01_86')",negative_0.01_72,negative_0.01_86,0.7947895791583166,0.8612699368040927,7,0.02110934163097966,0.011169338320618505,1.8899366305354002,0.6525790159247794,0.9891225501025571,0.9788906583690203
4686,"('negative_0.01_72', 'negative_0.01_87')",negative_0.01_72,negative_0.01_87,0.7987377279102384,0.8733072524826964,7,0.01916648945805699,0.012426906045176489,1.5423380033919605,0.5325561715748025,0.9893559748671304,0.980833510541943
4687,"('negative_0.01_72', 'negative_0.01_88')",negative_0.01_72,negative_0.01_88,0.7730460921843687,0.845922359313873,7,0.02362052011430016,0.012485336959815019,1.8918608436700228,0.6532434303255236,0.987816888884581,0.9763794798856998
4688,"('negative_0.01_72', 'negative_0.01_89')",negative_0.01_72,negative_0.01_89,0.7887775551102204,0.8718025880228709,7,0.019408086026510896,0.013919732988550981,1.3942857986194204,0.4814350066981855,0.9887649739002801,0.9805919139734891
4689,"('negative_0.01_72', 'negative_0.01_90')",negative_0.01_72,negative_0.01_90,0.7758517034068136,0.849232621125489,7,0.023075609528004692,0.01253127243242158,1.8414418529679586,0.6358341824149454,0.9879873125148386,0.9769243904719953
4690,"('negative_0.01_72', 'negative_0.01_91')",negative_0.01_72,negative_0.01_91,0.7975355640152274,0.8838399037014746,7,0.017485232982089927,0.014316515392607143,1.221333020122974,0.42171588587205827,0.9892850164004378,0.9825147670179101
4691,"('negative_0.01_72', 'negative_0.01_92')",negative_0.01_72,negative_0.01_92,0.7812625250501002,0.8579596749924767,7,0.02164770522646997,0.013001219413538712,1.665051910740566,0.5749282382377738,0.9883143356121464,0.97835229477353
4692,"('negative_0.01_72', 'negative_0.01_93')",negative_0.01_72,negative_0.01_93,0.785871743486974,0.8678904604273248,7,0.020037913888378167,0.013799448075457077,1.4520808208276441,0.5013911354427292,0.9885912139366664,0.9799620861116218
4693,"('negative_0.01_72', 'negative_0.01_94')",negative_0.01_72,negative_0.01_94,0.777254509018036,0.8615708696960578,7,0.021060487477757017,0.01429748665585917,1.4730202576637021,0.5086213445744622,0.9880723043493768,0.978939512522243
4694,"('negative_0.01_72', 'negative_0.01_95')",negative_0.01_72,negative_0.01_95,0.7867735470941883,0.8582606078844418,7,0.02159868957994715,0.012080365788417091,1.7879168527046116,0.6173524558666148,0.9886452048337218,0.9784013104200528
4695,"('negative_0.01_72', 'negative_0.01_96')",negative_0.01_72,negative_0.01_96,0.7741482965931864,0.8585615407764069,7,0.021549688662421462,0.01435995764650222,1.5006791240551123,0.5181717154809132,0.9878839111674602,0.9784503113375785
4696,"('negative_0.01_72', 'negative_0.01_97')",negative_0.01_72,negative_0.01_97,0.7914829659318637,0.862473668371953,7,0.020914012724612685,0.011940848532511206,1.7514678850226055,0.6047669378777607,0.9889262032628954,0.9790859872753873
4697,"('negative_0.01_72', 'negative_0.01_98')",negative_0.01_72,negative_0.01_98,0.7838677354709419,0.8627746012639181,7,0.020865217010832326,0.013324495622074162,1.5659292180835538,0.5407020170064288,0.988471022602798,0.9791347829891677
4698,"('negative_0.01_72', 'negative_0.01_99')",negative_0.01_72,negative_0.01_99,0.7980364656381487,0.8666867288594643,7,0.020232196648131806,0.0114827053375961,1.7619712474802047,0.6083936594438375,0.9893145947994435,0.9797678033518682
4699,"('negative_0.01_73', 'negative_0.01_74')",negative_0.01_73,negative_0.01_74,0.7775551102204409,0.8633764670478483,7,0.02076766933244023,0.014537017511772499,1.4286059238507465,0.49328545352693937,0.9880904978774593,0.9792323306675598
4700,"('negative_0.01_73', 'negative_0.01_75')",negative_0.01_73,negative_0.01_75,0.8088176352705411,0.8871501655130906,7,0.016960384751219082,0.012896509583904536,1.3151143447670877,0.454097778237963,0.98994697728638,0.9830396152487809
4701,"('negative_0.01_73', 'negative_0.01_76')",negative_0.01_73,negative_0.01_76,0.7929859719438878,0.8757147156184171,7,0.018780676057539636,0.013812029333015508,1.3597332878990744,0.46950431914003915,0.989015548482636,0.9812193239424604
4702,"('negative_0.01_73', 'negative_0.01_77')",negative_0.01_73,negative_0.01_77,0.8042084168336673,0.8693951248871502,7,0.01979538497530242,0.010853240222341576,1.8239147544669003,0.629782224636553,0.989677606414693,0.9802046150246976
4703,"('negative_0.01_73', 'negative_0.01_78')",negative_0.01_73,negative_0.01_78,0.7724448897795592,0.855853144748721,7,0.02199122797132047,0.014221754246686591,1.5463090973073188,0.5339273564693433,0.9877802929064909,0.9780087720286795
4704,"('negative_0.01_73', 'negative_0.01_79')",negative_0.01_73,negative_0.01_79,0.7848697394789579,0.8684923262112549,7,0.019940859107298814,0.014072581799221329,1.4170007601876005,0.4892782893921311,0.9885311548036173,0.9800591408927012
4705,"('negative_0.01_73', 'negative_0.01_80')",negative_0.01_73,negative_0.01_80,0.8150300601202405,0.8877520312970207,7,0.0168651382002879,0.01193073725717353,1.4135872609337272,0.4880996371833946,0.9903077384095829,0.9831348617997121
4706,"('negative_0.01_73', 'negative_0.01_81')",negative_0.01_73,negative_0.01_81,0.791683366733467,0.8501354198013843,7,0.022927313548572026,0.009892568951474945,2.317629895837486,0.800257856410253,0.9889381252902557,0.977072686451428
4707,"('negative_0.01_73', 'negative_0.01_82')",negative_0.01_73,negative_0.01_82,0.7986973947895791,0.8633764670478483,7,0.02076766933244023,0.010832712140989131,1.9171255602610282,0.6619671217044806,0.9893535958292548,0.9792323306675598
4708,"('negative_0.01_73', 'negative_0.01_83')",negative_0.01_73,negative_0.01_83,0.7834669338677355,0.8651820643996389,7,0.020475375611847535,0.013784899793565342,1.485348164910509,0.5128780659108035,0.9884469492226454,0.9795246243881525
4709,"('negative_0.01_73', 'negative_0.01_84')",negative_0.01_73,negative_0.01_84,0.7866733466933867,0.875413782726452,7,0.01882885297772441,0.014867784329576583,1.266419565978506,0.43728388601051554,0.9886392087564898,0.9811711470222756
4710,"('negative_0.01_73', 'negative_0.01_85')",negative_0.01_73,negative_0.01_85,0.8108216432865731,0.881733373457719,7,0.017820105246451168,0.01169376398764399,1.5238981447958475,0.5261890455124675,0.9900636393351873,0.9821798947535488
4711,"('negative_0.01_73', 'negative_0.01_86')",negative_0.01_73,negative_0.01_86,0.8148296593186373,0.8823352392416491,7,0.017724357543966618,0.01110563595358971,1.5959786200480952,0.5510778194784902,0.9902961418928037,0.9822756424560334
4712,"('negative_0.01_73', 'negative_0.01_87')",negative_0.01_73,negative_0.01_87,0.8112224448897796,0.8883538970809509,7,0.01676994698236922,0.012675404449543182,1.3230305233355775,0.4568311672504012,0.9900869387882605,0.9832300530176308
4713,"('negative_0.01_73', 'negative_0.01_88')",negative_0.01_73,negative_0.01_88,0.7917835671342686,0.8597652723442673,7,0.021353832090707403,0.011448563876727658,1.8651974449052877,0.6440367859090007,0.9889440852261725,0.9786461679092926
4714,"('negative_0.01_73', 'negative_0.01_89')",negative_0.01_73,negative_0.01_89,0.8050100200400802,0.888654829972916,7,0.016722372101533822,0.013788281854129059,1.2127959290682846,0.41876810106842116,0.9897245589694872,0.9832776278984662
4715,"('negative_0.01_73', 'negative_0.01_90')",negative_0.01_73,negative_0.01_90,0.7954909819639279,0.8681913933192899,7,0.019989379289015785,0.012167344596857865,1.6428711400331266,0.5672694070966401,0.9891640994016455,0.9800106207109842
4716,"('negative_0.01_73', 'negative_0.01_91')",negative_0.01_73,negative_0.01_91,0.8100200400801604,0.8958772193800782,7,0.015584697253984814,0.01406629472235943,1.10794616219805,0.38256436990695,0.9900170075041876,0.9844153027460152
4717,"('negative_0.01_73', 'negative_0.01_92')",negative_0.01_73,negative_0.01_92,0.7926853707414829,0.8684923262112549,7,0.019940859107298814,0.01270424336422693,1.5696219393473687,0.5419770821961767,0.9889976923484498,0.9800591408927012
4718,"('negative_0.01_73', 'negative_0.01_93')",negative_0.01_73,negative_0.01_93,0.7981963927855712,0.8826361721336142,7,0.017676504684231542,0.014010678952050548,1.2616451168945297,0.4356353094209811,0.9893240348242346,0.9823234953157685
4719,"('negative_0.01_73', 'negative_0.01_94')",negative_0.01_73,negative_0.01_94,0.7924849699398797,0.8705988564550106,7,0.01960162075129046,0.01307842257023173,1.4987756089106967,0.517514447919837,0.9889857846758983,0.9803983792487095
4720,"('negative_0.01_73', 'negative_0.01_95')",negative_0.01_73,negative_0.01_95,0.8018036072144289,0.8760156485103822,7,0.01873251332581638,0.012330734042995117,1.5191726024176158,0.5245573559917328,0.9895364808442174,0.9812674866741836
4721,"('negative_0.01_73', 'negative_0.01_96')",negative_0.01_73,negative_0.01_96,0.7865731462925851,0.8739091182666265,7,0.019069950722963802,0.014644270442909502,1.3022124111479474,0.44964285048606256,0.9886332119518477,0.9809300492770362
4722,"('negative_0.01_73', 'negative_0.01_97')",negative_0.01_73,negative_0.01_97,0.8006012024048096,0.8745109840505567,7,0.0189734689596871,0.012297489352157465,1.54287337978938,0.5327410324833286,0.9894657668222686,0.9810265310403129
4723,"('negative_0.01_73', 'negative_0.01_98')",negative_0.01_73,negative_0.01_98,0.7988977955911823,0.8748119169425218,7,0.0189252494197254,0.012640424255789817,1.4972004923851256,0.5169705736038326,0.9893654152867696,0.9810747505802746
4724,"('negative_0.01_73', 'negative_0.01_99')",negative_0.01_73,negative_0.01_99,0.8117234468937876,0.8784231116461029,7,0.018347721172442655,0.011012023799543358,1.6661534252408254,0.5753085818096124,0.9901160476921615,0.9816522788275573
4725,"('negative_0.01_74', 'negative_0.01_75')",negative_0.01_74,negative_0.01_75,0.7764529058116233,0.8651820643996389,7,0.020475375611847535,0.015024784369352728,1.3627733422659176,0.4705540240111016,0.988023755493087,0.9795246243881525
4726,"('negative_0.01_74', 'negative_0.01_76')",negative_0.01_74,negative_0.01_76,0.7750501002004008,0.858862473668372,7,0.021500702464306465,0.014248585786931,1.5089709804061542,0.5210348228308246,0.9879386800185006,0.9784992975356935
4727,"('negative_0.01_74', 'negative_0.01_77')",negative_0.01_74,negative_0.01_77,0.7889779559118236,0.8516400842612097,7,0.02268045328179591,0.010612284180513964,2.1371886481744657,0.7379530309840083,0.9887769348634234,0.9773195467182041
4728,"('negative_0.01_74', 'negative_0.01_78')",negative_0.01_74,negative_0.01_78,0.7551102204408817,0.8423111646102919,7,0.024217056505434265,0.015115867228894131,1.6020950792120692,0.5531897807144813,0.9867132700977215,0.9757829434945657
4729,"('negative_0.01_74', 'negative_0.01_79')",negative_0.01_74,negative_0.01_79,0.7519038076152305,0.8462232922058381,7,0.023570907335338287,0.016345831954067358,1.44201331578434,0.497914911728225,0.9865133481535407,0.9764290926646617
4730,"('negative_0.01_74', 'negative_0.01_80')",negative_0.01_74,negative_0.01_80,0.7898797595190381,0.8639783328317785,7,0.02067017992336173,0.012464785006719659,1.6582861166252458,0.5725920671755333,0.988830723416525,0.9793298200766383
4731,"('negative_0.01_74', 'negative_0.01_81')",negative_0.01_74,negative_0.01_81,0.7787575150300601,0.835991573879025,7,0.025266290332071617,0.009825423776574471,2.5715216876762987,0.8879245289285874,0.9881632050661303,0.9747337096679284
4732,"('negative_0.01_74', 'negative_0.01_82')",negative_0.01_74,negative_0.01_82,0.7712424849699399,0.8441167619620824,7,0.023918514878145003,0.012508932199846168,1.9121148389020086,0.6602369623114559,0.98770701949869,0.976081485121855
4733,"('negative_0.01_74', 'negative_0.01_83')",negative_0.01_74,negative_0.01_83,0.7552104208416833,0.8441167619620824,7,0.023918514878145003,0.015396198884092605,1.5535337688354804,0.5364219739925201,0.986719504622329,0.976081485121855
4734,"('negative_0.01_74', 'negative_0.01_84')",negative_0.01_74,negative_0.01_84,0.7650300601202404,0.8573578092085465,7,0.0217457807449003,0.01579432193245167,1.3768100231147318,0.4754007703131585,0.987326698363719,0.9782542192550997
4735,"('negative_0.01_74', 'negative_0.01_85')",negative_0.01_74,negative_0.01_85,0.780060120240481,0.8642792657237436,7,0.020621457046258618,0.01423985442886111,1.448150832529817,0.5000341439676946,0.9882418506358509,0.9793785429537414
4736,"('negative_0.01_74', 'negative_0.01_86')",negative_0.01_74,negative_0.01_86,0.7771543086172344,0.8549503460728257,7,0.022138673902415307,0.013237066586497148,1.6724758282169934,0.5774916536892757,0.9880662383508274,0.9778613260975847
4737,"('negative_0.01_74', 'negative_0.01_87')",negative_0.01_74,negative_0.01_87,0.785871743486974,0.86879325910322,7,0.019892353333950896,0.013945008629884348,1.4264855520649378,0.4925533072152476,0.9885912139366664,0.9801076466660491
4738,"('negative_0.01_74', 'negative_0.01_88')",negative_0.01_74,negative_0.01_88,0.7682364729458918,0.8444176948540475,7,0.023868811166196435,0.013096054576692495,1.8225955784176855,0.6293267243863757,0.9875233589115056,0.9761311888338036
4739,"('negative_0.01_74', 'negative_0.01_89')",negative_0.01_74,negative_0.01_89,0.7845691382765531,0.8730063195907313,7,0.01921478021282297,0.014851521948522017,1.293791995152064,0.44673535258613867,0.9885131228237762,0.980785219787177
4740,"('negative_0.01_74', 'negative_0.01_90')",negative_0.01_74,negative_0.01_90,0.7657314629258517,0.8411074330424315,7,0.02441638914552202,0.012997704110082053,1.8785155392622555,0.6486354104179088,0.9873697848471276,0.975583610854478
4741,"('negative_0.01_74', 'negative_0.01_91')",negative_0.01_74,negative_0.01_91,0.7844689378757514,0.878724044538068,7,0.018299685730661985,0.015784240706762986,1.1593643350117704,0.4003186268874723,0.9885071107016247,0.981700314269338
4742,"('negative_0.01_74', 'negative_0.01_92')",negative_0.01_74,negative_0.01_92,0.7732464929859719,0.8522419500451399,7,0.02258181384028013,0.013488350721264974,1.6741716097787191,0.5780771926141766,0.9878290815206707,0.9774181861597199
4743,"('negative_0.01_74', 'negative_0.01_93')",negative_0.01_74,negative_0.01_93,0.7700400801603207,0.8612699368040927,7,0.02110934163097966,0.01553285709407215,1.3590121574630132,0.46925531894462785,0.98763363721303,0.9788906583690203
4744,"('negative_0.01_74', 'negative_0.01_94')",negative_0.01_74,negative_0.01_94,0.7703406813627255,0.8504363526933494,7,0.022877911551583252,0.013710572329966975,1.6686328623626727,0.5761647103225372,0.9876519930098838,0.9771220884484167
4745,"('negative_0.01_74', 'negative_0.01_95')",negative_0.01_74,negative_0.01_95,0.7736472945891784,0.8522419500451399,7,0.02258181384028013,0.01341698947630765,1.683076064131686,0.5811518248347077,0.9878534577670807,0.9774181861597199
4746,"('negative_0.01_74', 'negative_0.01_96')",negative_0.01_74,negative_0.01_96,0.7587174348697395,0.8477279566656636,7,0.02332307004810108,0.015355595667174038,1.518864559449118,0.5244509913792919,0.9869372181534595,0.9766769299518989
4747,"('negative_0.01_74', 'negative_0.01_97')",negative_0.01_74,negative_0.01_97,0.7831663326653306,0.858862473668372,7,0.021500702464306465,0.012812515328516128,1.67810159933651,0.5794341845242658,0.9884288864892185,0.9784992975356935
4748,"('negative_0.01_74', 'negative_0.01_98')",negative_0.01_74,negative_0.01_98,0.7677354709418838,0.8519410171531748,7,0.022631126094763365,0.014423484603554027,1.5690470587937488,0.5417785808390971,0.9874926822899901,0.9773688739052366
4749,"('negative_0.01_74', 'negative_0.01_99')",negative_0.01_74,negative_0.01_99,0.7933867735470942,0.8639783328317785,7,0.02067017992336173,0.011852689169429387,1.743923225176151,0.6021618311146351,0.9890393466363104,0.9793298200766383
4750,"('negative_0.01_75', 'negative_0.01_76')",negative_0.01_75,negative_0.01_76,0.794689378757515,0.8862473668371953,7,0.017103358479599096,0.01519275129713371,1.1257578133873516,0.38871458130415276,0.9891166116378929,0.9828966415204009
4751,"('negative_0.01_75', 'negative_0.01_77')",negative_0.01_75,negative_0.01_77,0.8157314629258517,0.8838399037014746,7,0.017485232982089927,0.011191285933253692,1.5623971263333067,0.5394824158191238,0.9903483048440962,0.9825147670179101
4752,"('negative_0.01_75', 'negative_0.01_78')",negative_0.01_75,negative_0.01_78,0.7759519038076153,0.862473668371953,7,0.020914012724612685,0.014675077317886198,1.4251381625855137,0.4920880651080025,0.9879933882118239,0.9790859872753873
4753,"('negative_0.01_75', 'negative_0.01_79')",negative_0.01_75,negative_0.01_79,0.7872745490981964,0.8799277761059284,7,0.018107684857503248,0.015483489594820266,1.1694834518157238,0.40381267170318713,0.988675174315059,0.9818923151424968
4754,"('negative_0.01_75', 'negative_0.01_80')",negative_0.01_75,negative_0.01_80,0.8169338677354709,0.8892566957568462,7,0.016627263752673205,0.011844848452438717,1.403754874487216,0.4847045979171104,0.9904177700787039,0.9833727362473268
4755,"('negative_0.01_75', 'negative_0.01_81')",negative_0.01_75,negative_0.01_81,0.7927855711422845,0.8573578092085465,7,0.0217457807449003,0.01088185414087639,1.9983525292086817,0.69001410201376,0.9890036451096205,0.9782542192550997
4756,"('negative_0.01_75', 'negative_0.01_82')",negative_0.01_75,negative_0.01_82,0.7926853707414829,0.8675895275353596,7,0.020086462914671643,0.012558639556854101,1.599413919297421,0.5522639990399166,0.9889976923484498,0.9799135370853284
4757,"('negative_0.01_75', 'negative_0.01_83')",negative_0.01_75,negative_0.01_83,0.7799599198396794,0.8733072524826964,7,0.01916648945805699,0.015712533583711497,1.21982170195175,0.4211940405842366,0.988235805418833,0.980833510541943
4758,"('negative_0.01_75', 'negative_0.01_84')",negative_0.01_75,negative_0.01_84,0.7967935871743487,0.8841408365934397,7,0.01743744994657226,0.014493028428632648,1.2031612324807537,0.41544132242608983,0.9892411699034432,0.9825625500534277
4759,"('negative_0.01_75', 'negative_0.01_85')",negative_0.01_75,negative_0.01_85,0.8084168336673346,0.8895576286488113,7,0.01657973026729831,0.013345856493309882,1.2423129437671931,0.42896007475369446,0.9899236118455401,0.9834202697327017
4760,"('negative_0.01_75', 'negative_0.01_86')",negative_0.01_75,negative_0.01_86,0.8062124248496993,0.8805296418898586,7,0.018011768832044694,0.012292148899635813,1.4653067562969677,0.505957938272944,0.9897949043792239,0.9819882311679553
4761,"('negative_0.01_75', 'negative_0.01_87')",negative_0.01_75,negative_0.01_87,0.8149298597194389,0.898585615407764,7,0.015160095302658827,0.013652838275918455,1.1103988047231867,0.3834112464739255,0.9903019404906838,0.9848399046973412
